Folder	Image_Path	CLIP_Score
Turn_0	HOU_INTRA_COI1_COI2_070_025_5d7214_negative_1.png	0.2461
Turn_0	OFF_INTER_CRS0_RUB0_188_088_92d197_positive_1.png	0.2530
Turn_0	OTR_INTER_SCR0_NAI0_041_227_7a3a23_positive_1.png	0.2650
Turn_0	FOO_INTRA_LIM1_LIM2_031_075_2a3866_negative_0.png	0.2664
Turn_0	OFF_INTER_STN0_CRS0_101_058_6a3b90_positive_0.png	0.2372
Turn_0	FOO_INTER_GAR0_PNT1_140_186_a8ce8a_positive_2.png	0.2514
Turn_0	FUN_INTER_PUZ0_CHK0_062_043_17dd4d_negative_2.png	0.2371
Turn_0	OFF_INTRA_HST1_HST2_039_055_447753_positive_2.png	0.2142
Turn_0	FUN_INTER_PUZ0_CHK0_048_033_109c0c_negative_0.png	0.2381
Turn_0	OTR_INTER_WAS0_NUT0_042_026_8547d1_positive_0.png	0.2556
Turn_0	OFF_INTER_PPC0_PEN0_078_030_667b59_negative_0.png	0.2808
Turn_0	OTR_INTRA_SCR1_SCR2_048_048_b5c727_positive_2.png	0.3004
Turn_0	OFF_INTER_PPN0_HST0_062_076_9bd4ab_positive_1.png	0.2218
Turn_0	OFF_INTRA_STN1_STN2_021_020_31ebe1_negative_1.png	0.2635
Turn_0	HOU_INTER_ULT0_TPK0_050_052_8be06a_negative_1.png	0.2130
Turn_0	OTR_INTER_IKE0_BOL0_064_048_948af1_negative_2.png	0.2403
Turn_0	FUN_INTRA_LEG1_LEG2_040_038_64ca78_positive_0.png	0.2847
Turn_0	FUN_INTER_PUZ0_CHK0_031_023_340591_negative_0.png	0.2664
Turn_0	FOO_INTRA_PEP1_PEP2_074_061_96470e_negative_0.png	0.2042
Turn_0	OTR_INTER_IKE0_BOL0_057_038_1daebc_positive_0.png	0.2500
Turn_0	OFF_INTER_PPC0_PEN0_078_030_31d2a3_negative_1.png	0.2776
Turn_0	OFF_INTRA_RHS1_RHS2_072_092_2b3171_negative_2.png	0.2091
Turn_0	OTR_INTRA_IKE1_IKE2_095_105_8ec62d_positive_1.png	0.2529
Turn_0	OTR_INTER_IKE0_BOL0_021_012_246da0_negative_2.png	0.2766
Turn_0	OTR_INTRA_IKE1_IKE2_110_115_650961_negative_0.png	0.2394
Turn_0	FUN_INTER_CHK0_PLC0_023_033_8787b2_negative_2.png	0.2453
Turn_0	OTR_INTRA_STO1_STO2_012_012_df90b7_positive_2.png	0.2652
Turn_0	OTR_INTRA_SCR1_SCR2_048_048_b268e5_negative_1.png	0.2018
Turn_0	OTR_INTRA_SCR1_SCR2_026_023_1bebba_negative_2.png	0.2621
Turn_0	OFF_INTRA_SFP1_SFP2_048_047_e436b4_negative_0.png	0.2324
Turn_0	HOU_INTRA_PIL1_PIL2_160_118_0a67b5_negative_0.png	0.2696
Turn_0	FUN_INTRA_PKC1_PKC2_026_054_e28993_negative_2.png	0.2710
Turn_0	FOO_INTER_SED2_CFC1_230_079_aa254d_negative_0.png	0.2237
Turn_0	HOU_INTRA_BBT1_BBT2_031_033_606f92_negative_1.png	0.2524
Turn_0	FOO_INTRA_PNT1_PNT2_183_165_36b522_negative_2.png	0.2513
Turn_0	OFF_INTER_CRS0_RUB0_269_169_228eec_negative_0.png	0.2557
Turn_0	FUN_INTER_MAH0_PKC0_025_020_f02614_negative_0.png	0.2819
Turn_0	FOO_INTRA_SED1_SED2_476_453_bbc53d_positive_1.png	0.2088
Turn_0	OTR_INTER_IKE0_BOL0_048_030_a5ab70_positive_2.png	0.2350
Turn_0	FUN_INTER_MAR0_DIC0_071_075_df99d9_positive_0.png	0.2200
Turn_0	OFF_INTRA_RHS1_RHS2_072_092_2b3171_negative_1.png	0.2058
Turn_0	FOO_INTRA_PEP1_PEP2_157_146_d4e46d_positive_2.png	0.2143
Turn_0	OTR_INTRA_NAI1_NAI2_200_030_496cdc_positive_1.png	0.2812
Turn_0	FUN_INTER_CHS0_PKC0_021_047_7a8fb6_negative_2.png	0.2120
Turn_0	FUN_INTER_MAH0_PKC0_046_061_26e7a3_negative_0.png	0.2760
Turn_0	HOU_INTER_PIL0_TPK0_237_229_e6e0b6_negative_1.png	0.2188
Turn_0	FOO_INTRA_TOM1_TOM2_016_050_a67dc0_negative_1.png	0.2293
Turn_0	OFF_INTER_PPC0_RHS0_047_069_0c03c2_positive_2.png	0.3207
Turn_0	HOU_INTRA_HCP1_HCP2_032_024_6dd388_positive_0.png	0.2713
Turn_0	FOO_INTRA_LIM1_LIM2_014_036_aef599_positive_0.png	0.3161
Turn_0	OTR_INTRA_BUT1_BUT2_150_240_b5bef4_positive_2.png	0.2490
Turn_0	FOO_INTER_SED2_CFC1_284_094_2912ea_positive_1.png	0.2362
Turn_0	OFF_INTRA_STN1_STN2_043_041_fe613f_negative_0.png	0.2786
Turn_0	OTR_INTER_BOL0_PEG0_013_010_8031c8_positive_0.png	0.2511
Turn_0	FOO_INTER_CFC0_BEA1_140_282_bb929d_negative_0.png	0.2211
Turn_0	FUN_INTRA_MAH1_MAH2_014_013_089f87_negative_2.png	0.2796
Turn_0	OTR_INTRA_NAI1_NAI2_200_030_2944b0_negative_1.png	0.2383
Turn_0	OTR_INTRA_NUT1_NUT2_030_055_f00b70_positive_1.png	0.2480
Turn_0	OTR_INTRA_IKE1_IKE2_070_085_b3f4b1_negative_2.png	0.2387
Turn_0	HOU_INTER_ULT0_CTB0_044_045_4500bc_positive_1.png	0.2537
Turn_0	FUN_INTER_PUZ0_CHS0_045_050_fecb0e_positive_0.png	0.2393
Turn_0	OTR_INTER_IKE0_BOL0_057_038_1daebc_positive_2.png	0.2615
Turn_0	FOO_INTER_SED2_CFC1_148_056_a93759_positive_1.png	0.2373
Turn_0	FUN_INTER_CHK0_PLC0_023_033_31ad63_positive_2.png	0.2324
Turn_0	HOU_INTRA_BOT1_BOT2_090_055_4636cf_positive_1.png	0.2450
Turn_0	FUN_INTER_PUZ0_CHK0_031_023_3586cd_negative_1.png	0.2642
Turn_0	OTR_INTER_BUT0_WAS0_053_114_6e23db_positive_0.png	0.2362
Turn_0	FUN_INTER_CHS0_PKC0_068_119_45c158_positive_2.png	0.2332
Turn_0	FOO_INTRA_BEA1_BEA2_107_128_44c055_positive_0.png	0.2433
Turn_0	HOU_INTER_BBT0_HCP0_026_025_d14446_positive_0.png	0.2561
Turn_0	FOO_INTER_CFC0_BEA1_045_137_14bf9c_positive_2.png	0.2352
Turn_0	OFF_INTER_CRS0_RUB0_305_216_a5195d_positive_2.png	0.2319
Turn_0	FOO_INTRA_CFC1_CFC2_094_096_6da5f8_positive_0.png	0.1973
Turn_0	FOO_INTER_PAS0_CAN0_130_042_f3d218_negative_2.png	0.2379
Turn_0	HOU_INTER_ULT0_BBT0_067_058_175ff4_positive_2.png	0.3199
Turn_0	OFF_INTRA_SFP1_SFP2_030_035_9107dd_positive_1.png	0.2639
Turn_0	OFF_INTER_PPC0_RHS0_027_041_7119a4_positive_1.png	0.2798
Turn_0	OTR_INTER_IKE0_PEG0_031_041_a1910c_negative_0.png	0.2647
Turn_0	OFF_INTRA_SFP1_SFP2_025_026_35b704_negative_2.png	0.2331
Turn_0	OFF_INTER_PPC0_RHS0_027_041_4efde0_positive_2.png	0.2493
Turn_0	HOU_INTRA_BAT1_BAT2_037_037_8702de_positive_1.png	0.2426
Turn_0	FOO_INTRA_CFC1_CFC2_027_033_630908_negative_1.png	0.2181
Turn_0	FOO_INTRA_PNT1_PNT2_320_288_1a4274_positive_2.png	0.2343
Turn_0	OFF_INTER_PPN0_HST0_075_098_13f3b5_negative_2.png	0.2310
Turn_0	OTR_INTRA_PEG1_PEG2_168_168_685627_positive_2.png	0.2548
Turn_0	FOO_INTRA_LIM1_LIM2_014_036_aef599_negative_0.png	0.2529
Turn_0	OFF_INTER_PPC0_RHS0_047_069_49e787_negative_2.png	0.2362
Turn_0	HOU_INTER_ULT0_BBT0_093_090_b55128_negative_2.png	0.2448
Turn_0	HOU_INTRA_BBT1_BBT2_017_017_58b7ff_negative_2.png	0.2555
Turn_0	HOU_INTER_BOT0_COI0_078_039_445b90_positive_0.png	0.2877
Turn_0	FUN_INTRA_PKC1_PKC2_046_093_72d301_negative_0.png	0.2253
Turn_0	OFF_INTRA_PPN1_PPN2_037_052_f8d127_positive_0.png	0.2476
Turn_0	OFF_INTER_CRS0_RUB0_135_055_cb4338_negative_1.png	0.3086
Turn_0	OFF_INTER_CRS0_RUB0_269_169_f9d135_negative_0.png	0.2685
Turn_0	FOO_INTRA_PNT1_PNT2_132_111_2102c8_negative_0.png	0.2547
Turn_0	OFF_INTRA_HST1_HST2_039_055_447753_positive_0.png	0.2468
Turn_0	OTR_INTRA_IKE1_IKE2_120_120_7b89f1_positive_2.png	0.2999
Turn_0	HOU_INTER_BAT0_HCP0_027_030_2e9b7f_negative_2.png	0.1931
Turn_0	OTR_INTRA_NUT1_NUT2_030_055_fa66e2_negative_0.png	0.2325
Turn_0	OTR_INTRA_NUT1_NUT2_045_070_50d436_positive_2.png	0.2601
Turn_0	HOU_INTER_ULT0_TPK0_028_029_76b6db_positive_0.png	0.2809
Turn_0	HOU_INTER_ULT0_BBT0_093_090_7283d9_negative_1.png	0.2462
Turn_0	FUN_INTER_PUZ0_CHK0_092_065_0fb7a8_positive_2.png	0.2372
Turn_0	FOO_INTER_PAS0_CAN0_230_119_f54520_positive_0.png	0.2494
Turn_0	FUN_INTRA_CHK1_CHK2_040_050_9c21cb_positive_2.png	0.2224
Turn_0	FOO_INTER_ONI0_GAR0_149_122_ec576e_negative_1.png	0.2139
Turn_0	FOO_INTER_ONI0_GAR0_110_101_6f0c82_negative_0.png	0.2460
Turn_0	FOO_INTRA_TOM1_TOM2_012_039_596bfb_negative_2.png	0.2564
Turn_0	FOO_INTRA_PEP1_PEP2_132_115_dfc0f9_positive_2.png	0.2332
Turn_0	OFF_INTER_CRS0_RUB0_188_088_7b027d_negative_2.png	0.2298
Turn_0	HOU_INTRA_TPK1_TPK2_118_123_0fbb03_negative_2.png	0.2284
Turn_0	OTR_INTRA_IKE1_IKE2_070_085_b3f4b1_negative_1.png	0.2012
Turn_0	FUN_INTRA_CHK1_CHK2_060_060_20611f_negative_1.png	0.2460
Turn_0	HOU_INTER_BOT0_COI0_065_029_5cb5b5_negative_1.png	0.2296
Turn_0	HOU_INTRA_BAT1_BAT2_037_037_8702de_negative_0.png	0.2212
Turn_0	FUN_INTRA_MAH1_MAH2_034_035_39e603_negative_1.png	0.2837
Turn_0	HOU_INTRA_PIL1_PIL2_186_149_81bb2a_positive_1.png	0.2340
Turn_0	FOO_INTER_GAR0_PNT1_140_186_ee8086_negative_0.png	0.2042
Turn_0	FUN_INTER_MAR0_DIC0_092_092_568d97_negative_2.png	0.2247
Turn_0	OFF_INTRA_CRS1_CRS2_013_018_9a16d4_negative_1.png	0.2684
Turn_0	OFF_INTER_STN0_CRS0_053_028_051504_negative_2.png	0.2411
Turn_0	FUN_INTER_PUZ0_CHS0_077_089_c36f88_positive_2.png	0.2381
Turn_0	OTR_INTER_BOL0_PEG0_048_046_0fe9bb_negative_0.png	0.2398
Turn_0	HOU_INTRA_BBT1_BBT2_048_046_7905e3_negative_1.png	0.2228
Turn_0	OFF_INTER_PPC0_RHS0_027_041_4efde0_negative_2.png	0.2459
Turn_0	FUN_INTER_MAR0_DIC0_048_047_fb3788_positive_2.png	0.2222
Turn_0	HOU_INTRA_BBT1_BBT2_031_033_606f92_negative_2.png	0.2428
Turn_0	OFF_INTRA_PPC1_PPC2_252_214_d5934d_negative_0.png	0.2368
Turn_0	FOO_INTRA_TOM1_TOM2_019_058_ff8286_negative_0.png	0.1949
Turn_0	FOO_INTER_BEA1_SED2_098_054_300045_negative_1.png	0.2398
Turn_0	HOU_INTRA_PIL1_PIL2_126_099_7c98b2_negative_0.png	0.2896
Turn_0	OTR_INTRA_BOL1_BOL2_045_070_a98e31_positive_1.png	0.2733
Turn_0	OFF_INTER_RUB0_PPC0_269_169_886f23_positive_2.png	0.2655
Turn_0	OFF_INTRA_PPN1_PPN2_048_061_2f8600_negative_1.png	0.2322
Turn_0	OTR_INTER_IKE0_PEG0_031_041_8d1c9d_positive_2.png	0.2923
Turn_0	OTR_INTRA_PEG1_PEG2_168_168_685627_negative_1.png	0.2689
Turn_0	OFF_INTRA_CRS1_CRS2_055_058_304dc7_positive_0.png	0.2489
Turn_0	HOU_INTRA_BOT1_BOT2_090_055_4636cf_positive_0.png	0.2722
Turn_0	HOU_INTER_ULT0_TPK0_068_068_f29cfe_negative_0.png	0.2424
Turn_0	OTR_INTRA_PEG1_PEG2_165_160_07e503_negative_2.png	0.2766
Turn_0	HOU_INTRA_BBT1_BBT2_024_025_60f5b3_negative_0.png	0.2516
Turn_0	FOO_INTRA_LIM1_LIM2_020_049_9a6173_positive_2.png	0.3044
Turn_0	FOO_INTRA_PNT1_PNT2_408_361_fe970b_positive_1.png	0.2389
Turn_0	OFF_INTRA_PPN1_PPN2_048_061_2f8600_negative_0.png	0.2235
Turn_0	HOU_INTER_ULT0_CTB0_058_070_50297a_negative_0.png	0.2303
Turn_0	FUN_INTRA_MAR1_MAR2_039_042_e65d30_positive_1.png	0.2138
Turn_0	OFF_INTRA_PPC1_PPC2_490_657_3d3c6c_negative_2.png	0.2411
Turn_0	OFF_INTER_PPC0_PEN0_052_019_fc485b_positive_1.png	0.2402
Turn_0	OTR_INTRA_IKE1_IKE2_110_115_1cee4d_positive_0.png	0.2598
Turn_0	OTR_INTER_WAS0_BOL0_081_029_ea62c0_negative_1.png	0.3028
Turn_0	OTR_INTER_IKE0_PEG0_016_023_e59bcb_positive_2.png	0.2611
Turn_0	OFF_INTRA_PPC1_PPC2_437_563_8f4bc1_positive_0.png	0.2707
Turn_0	OFF_INTER_PPN0_HST0_062_076_9bd4ab_positive_0.png	0.2075
Turn_0	FUN_INTER_CHK0_PLC0_057_085_1a19ff_negative_0.png	0.2474
Turn_0	FOO_INTER_BEA2_PEP1_186_182_91b88b_positive_0.png	0.2707
Turn_0	HOU_INTER_ULT0_TPK0_068_068_ad2b75_negative_1.png	0.2191
Turn_0	HOU_INTRA_PIL1_PIL2_102_080_ecb2d4_positive_0.png	0.2709
Turn_0	FOO_INTRA_PAS1_PAS2_185_189_5dfd76_negative_1.png	0.2666
Turn_0	FOO_INTRA_CFC1_CFC2_077_077_33f3fb_negative_2.png	0.2337
Turn_0	FUN_INTER_MAH0_PKC0_065_090_49d61a_positive_2.png	0.2990
Turn_0	OTR_INTRA_BOL1_BOL2_040_065_5b53aa_positive_2.png	0.2147
Turn_0	FUN_INTER_MAH0_PKC0_046_061_26e7a3_positive_1.png	0.2355
Turn_0	FUN_INTER_CHS0_CHK0_048_028_69434b_negative_0.png	0.2218
Turn_0	OFF_INTER_PEN0_PNC0_031_010_7d9ed5_negative_1.png	0.2633
Turn_0	OTR_INTER_BEA0_SCR0_114_033_296bc2_negative_0.png	0.2482
Turn_0	OFF_INTER_ZPT0_WWO0_047_008_4c16f5_positive_1.png	0.2742
Turn_0	OTR_INTER_BEA0_SCR0_070_016_0bf5aa_positive_0.png	0.2402
Turn_0	FOO_INTER_PAS0_CAN0_230_119_f54520_negative_2.png	0.2239
Turn_0	FUN_INTRA_CHS1_CHS2_080_080_f2a428_negative_0.png	0.2299
Turn_0	OTR_INTER_BEA0_SCR0_070_016_0bf5aa_positive_1.png	0.2285
Turn_0	OFF_INTER_STN0_CRS0_070_037_a51370_negative_1.png	0.2861
Turn_0	OTR_INTER_NUT0_PEG0_042_040_1bd3e7_negative_1.png	0.2673
Turn_0	FUN_INTRA_PKC1_PKC2_014_022_e5b117_negative_0.png	0.2584
Turn_0	HOU_INTRA_BBT1_BBT2_031_033_606f92_positive_1.png	0.2595
Turn_0	HOU_INTER_PIL0_TPK0_148_144_2c7d66_negative_0.png	0.2317
Turn_0	OTR_INTRA_NUT1_NUT2_050_075_edded1_negative_2.png	0.2663
Turn_0	HOU_INTER_PIL0_TPK0_110_091_ee6944_negative_2.png	0.2259
Turn_0	FUN_INTER_CHS0_CHK0_090_067_38c6fe_negative_2.png	0.2401
Turn_0	OTR_INTER_BOL0_NUT0_034_029_3cff34_positive_1.png	0.2464
Turn_0	OTR_INTRA_PEG1_PEG2_160_150_f3861e_negative_0.png	0.2869
Turn_0	OFF_INTER_SFP0_LPP0_045_030_373357_positive_1.png	0.2742
Turn_0	OFF_INTRA_PPN1_PPN2_048_061_a4bc9c_positive_0.png	0.2392
Turn_0	OFF_INTER_SFP0_LPP0_076_047_e4199f_negative_2.png	0.2306
Turn_0	HOU_INTER_ULT0_CTB0_044_045_4500bc_negative_1.png	0.2325
Turn_0	FUN_INTER_DIC0_PLC0_043_054_9a650a_positive_0.png	0.2086
Turn_0	OFF_INTRA_PPC1_PPC2_252_214_d5934d_negative_2.png	0.2557
Turn_0	FUN_INTRA_MAR1_MAR2_017_026_bf7434_negative_0.png	0.2675
Turn_0	OTR_INTER_WAS0_NUT0_056_033_68a9c4_positive_2.png	0.2498
Turn_0	FOO_INTER_SED2_CFC1_230_079_aa254d_negative_2.png	0.2516
Turn_0	OFF_INTER_PEN0_PNC0_065_024_4135af_positive_2.png	0.3260
Turn_0	OFF_INTER_CRS0_RUB0_188_088_92d197_negative_1.png	0.2622
Turn_0	OFF_INTRA_CRS1_CRS2_025_027_61c200_positive_2.png	0.2988
Turn_0	OFF_INTER_SFP0_LPP0_028_021_f1f7bb_negative_0.png	0.1895
Turn_0	OFF_INTRA_CRS1_CRS2_044_049_401002_negative_2.png	0.2852
Turn_0	FUN_INTER_PUZ0_CHS0_068_076_a09859_positive_1.png	0.2212
Turn_0	OTR_INTRA_STO1_STO2_016_015_043fc8_negative_0.png	0.2022
Turn_0	OTR_INTRA_PEG1_PEG2_155_145_604097_positive_1.png	0.2537
Turn_0	FOO_INTRA_TOM1_TOM2_019_058_ff8286_positive_1.png	0.2738
Turn_0	FOO_INTER_TOM0_CHI0_063_095_d03532_negative_2.png	0.2568
Turn_0	OFF_INTER_PPC0_RHS0_100_150_b2edc9_negative_2.png	0.2221
Turn_0	FUN_INTER_PUZ0_CHS0_045_050_22efc2_negative_1.png	0.2623
Turn_0	OFF_INTER_PPC0_RHS0_047_069_49e787_positive_0.png	0.2553
Turn_0	FOO_INTER_GAR0_PNT1_088_114_c3d9cb_negative_0.png	0.2119
Turn_0	FOO_INTRA_PNT1_PNT2_183_165_36b522_negative_1.png	0.2424
Turn_0	OTR_INTRA_NUT1_NUT2_045_070_50d436_negative_0.png	0.2735
Turn_0	HOU_INTRA_CTB1_CTB2_131_106_e0dbde_negative_2.png	0.2600
Turn_0	OFF_INTER_PEN0_PNC0_065_024_4135af_positive_0.png	0.3156
Turn_0	OFF_INTRA_STN1_STN2_050_047_5a8b02_negative_0.png	0.2735
Turn_0	OTR_INTRA_STO1_STO2_025_024_aa1185_negative_2.png	0.1966
Turn_0	OTR_INTER_WAS0_NUT0_042_026_8547d1_positive_2.png	0.2417
Turn_0	OFF_INTER_PEN0_PNC0_052_019_0f229d_negative_2.png	0.2532
Turn_0	FUN_INTRA_LEG1_LEG2_040_038_64ca78_negative_1.png	0.2122
Turn_0	HOU_INTER_ULT0_BBT0_082_076_416084_negative_0.png	0.2539
Turn_0	OFF_INTER_PPN0_HST0_075_098_13f3b5_negative_0.png	0.2285
Turn_0	FOO_INTER_BEA2_PEP1_150_143_81c819_negative_1.png	0.2066
Turn_0	OTR_INTRA_NUT1_NUT2_040_065_2345ec_positive_0.png	0.2427
Turn_0	OTR_INTRA_PEG1_PEG2_168_168_685627_positive_0.png	0.2733
Turn_0	OFF_INTER_PPC0_RHS0_068_098_5098a3_negative_0.png	0.2520
Turn_0	FOO_INTRA_BEA1_BEA2_107_128_44c055_positive_1.png	0.2159
Turn_0	FUN_INTRA_PKC1_PKC2_046_093_72d301_positive_0.png	0.2291
Turn_0	OFF_INTRA_HST1_HST2_039_055_447753_negative_1.png	0.2347
Turn_0	FUN_INTRA_LEG1_LEG2_050_049_064f61_positive_2.png	0.2109
Turn_0	HOU_INTRA_PIL1_PIL2_186_149_81bb2a_positive_2.png	0.2375
Turn_0	FOO_INTER_TOM0_CHI0_083_113_94c48d_negative_2.png	0.2558
Turn_0	HOU_INTER_ULT0_CTB0_087_111_9f8d05_negative_2.png	0.2614
Turn_0	FUN_INTER_PUZ0_CHK0_031_023_3586cd_positive_2.png	0.2299
Turn_0	OFF_INTRA_PPN1_PPN2_037_052_dd57e7_positive_1.png	0.2231
Turn_0	OFF_INTER_PPN0_HST0_040_045_be645c_positive_1.png	0.2170
Turn_0	OTR_INTER_NUT0_PEG0_049_046_ee0063_positive_2.png	0.2324
Turn_0	OTR_INTER_NUT0_PEG0_042_040_1bd3e7_positive_0.png	0.2367
Turn_0	OTR_INTER_WAS0_BOL0_071_021_c0d213_positive_1.png	0.2545
Turn_0	FOO_INTER_ONI0_GAR0_182_140_aa8e2d_positive_1.png	0.2405
Turn_0	OFF_INTER_STN0_CRS0_031_020_0b8b0c_positive_0.png	0.2509
Turn_0	HOU_INTER_ULT0_CTB0_087_111_9f8d05_negative_1.png	0.2228
Turn_0	OTR_INTRA_BOL1_BOL2_050_075_a8c6da_negative_2.png	0.2825
Turn_0	FOO_INTRA_CHI1_CHI2_042_023_98b7ce_positive_1.png	0.2429
Turn_0	OTR_INTER_IKE0_PEG0_016_023_e59bcb_negative_2.png	0.2391
Turn_0	HOU_INTRA_PIL1_PIL2_102_080_ecb2d4_negative_0.png	0.2556
Turn_0	OTR_INTRA_STO1_STO2_006_008_1e1c52_positive_2.png	0.2455
Turn_0	FUN_INTRA_PUZ1_PUZ2_031_061_4c3ef0_positive_2.png	0.2518
Turn_0	FUN_INTER_PUZ0_CHK0_048_033_1beede_positive_1.png	0.2219
Turn_0	OTR_INTER_NUT0_PEG0_042_040_1bd3e7_negative_2.png	0.2566
Turn_0	OTR_INTRA_WAS1_WAS2_100_100_c0ab52_negative_1.png	0.2326
Turn_0	FUN_INTRA_LEG1_LEG2_035_034_121523_negative_2.png	0.2290
Turn_0	OFF_INTRA_PPC1_PPC2_252_214_692b6d_negative_1.png	0.2335
Turn_0	OTR_INTER_WAS0_BOL0_071_021_c0d213_negative_2.png	0.2867
Turn_0	OFF_INTRA_CRS1_CRS2_025_027_1e21a4_positive_0.png	0.3036
Turn_0	OFF_INTER_CRS0_RUB0_236_128_b1750b_negative_2.png	0.2684
Turn_0	OFF_INTER_RUB0_PPC0_305_216_837508_positive_0.png	0.2708
Turn_0	OTR_INTER_BOL0_PEG0_038_037_af058c_negative_1.png	0.2673
Turn_0	FOO_INTRA_PAS1_PAS2_108_126_5bcffd_negative_1.png	0.2965
Turn_0	OTR_INTER_IKE0_PEG0_016_023_87345c_negative_0.png	0.2738
Turn_0	FOO_INTRA_SED1_SED2_336_320_dd8341_positive_2.png	0.2045
Turn_0	OFF_INTRA_PPN1_PPN2_048_061_a4bc9c_negative_1.png	0.2153
Turn_0	OTR_INTRA_BUT1_BUT2_130_220_44f428_positive_0.png	0.2530
Turn_0	HOU_INTER_ULT0_BBT0_034_035_59245a_negative_2.png	0.2456
Turn_0	FOO_INTER_BEA2_PEP1_150_143_81c819_positive_1.png	0.2476
Turn_0	OFF_INTER_LPP0_WWO0_027_018_ee3959_negative_0.png	0.2228
Turn_0	FUN_INTER_MAR0_DIC0_060_059_fcd5e4_negative_2.png	0.2073
Turn_0	OTR_INTRA_BUT1_BUT2_130_220_44f428_negative_0.png	0.2428
Turn_0	OFF_INTRA_HST1_HST2_054_080_ff5eb0_positive_0.png	0.2371
Turn_0	FUN_INTRA_PUZ1_PUZ2_031_061_4c3ef0_positive_1.png	0.2353
Turn_0	HOU_INTRA_BBT1_BBT2_017_017_58b7ff_negative_0.png	0.2711
Turn_0	OTR_INTER_IKE0_BOL0_021_012_026f9e_negative_2.png	0.2833
Turn_0	FUN_INTER_CHS0_PKC0_021_047_d2bb1d_positive_1.png	0.2166
Turn_0	OFF_INTER_PPC0_RHS0_027_041_4efde0_positive_0.png	0.2488
Turn_0	OTR_INTER_WAS0_BOL0_071_021_c0d213_negative_1.png	0.2855
Turn_0	OTR_INTER_IKE0_PEG0_055_056_8c6bc0_positive_0.png	0.2324
Turn_0	FUN_INTER_CHK0_PLC0_065_104_e9bc05_negative_1.png	0.2685
Turn_0	FOO_INTRA_PNT1_PNT2_254_228_858e5a_positive_0.png	0.2180
Turn_0	HOU_INTRA_CTB1_CTB2_156_145_11f92b_negative_2.png	0.2912
Turn_0	OTR_INTER_IKE0_BOL0_064_048_83b37f_negative_2.png	0.2445
Turn_0	OFF_INTRA_PEN1_PEN2_031_033_6d2f9b_negative_0.png	0.3153
Turn_0	FOO_INTRA_CFC1_CFC2_077_077_d18c41_negative_0.png	0.2331
Turn_0	FOO_INTRA_CHI1_CHI2_094_047_93a875_positive_0.png	0.2591
Turn_0	HOU_INTRA_BOT1_BOT2_100_060_1b9108_positive_2.png	0.2714
Turn_0	OTR_INTRA_WAS1_WAS2_095_090_a34812_negative_1.png	0.2281
Turn_0	OFF_INTRA_CRS1_CRS2_025_027_1e21a4_positive_2.png	0.2583
Turn_0	FOO_INTRA_CHI1_CHI2_042_023_98b7ce_positive_0.png	0.2169
Turn_0	OFF_INTER_STN0_CRS0_070_037_a51370_positive_2.png	0.2457
Turn_0	FOO_INTRA_LIM1_LIM2_037_094_b3f319_negative_2.png	0.2691
Turn_0	OFF_INTER_CRS0_RUB0_305_216_a5195d_positive_0.png	0.2282
Turn_0	OFF_INTRA_SFP1_SFP2_030_035_9107dd_positive_0.png	0.2883
Turn_0	FOO_INTER_SED2_CFC1_148_056_a93759_positive_2.png	0.2198
Turn_0	OTR_INTER_BOL0_NUT0_019_011_27307a_negative_0.png	0.2222
Turn_0	FOO_INTER_CFC0_BEA1_140_282_bb929d_positive_0.png	0.2058
Turn_0	FUN_INTRA_DIC1_DIC2_015_009_0400c7_negative_1.png	0.2366
Turn_0	OFF_INTRA_HST1_HST2_054_080_ff5eb0_positive_2.png	0.3074
Turn_0	FOO_INTER_LIM0_CHI0_035_038_0db2b3_negative_1.png	0.2855
Turn_0	OTR_INTER_NUT0_PEG0_036_031_426982_positive_2.png	0.2476
Turn_0	OTR_INTRA_SCR1_SCR2_038_042_486a60_negative_2.png	0.2511
Turn_0	OTR_INTER_SCR0_NAI0_025_140_83119a_negative_0.png	0.2784
Turn_0	OFF_INTER_PPC0_RHS0_100_150_b2edc9_positive_0.png	0.2251
Turn_0	OTR_INTRA_BOL1_BOL2_030_055_b6a106_positive_0.png	0.2709
Turn_0	OFF_INTER_PEN0_PNC0_043_014_38979d_positive_2.png	0.2848
Turn_0	HOU_INTER_CTB2_TPK1_057_075_22eafa_negative_1.png	0.2801
Turn_0	FUN_INTER_MAR0_DIC0_092_092_61e918_negative_2.png	0.2195
Turn_0	FUN_INTRA_CHS1_CHS2_080_080_f2a428_positive_1.png	0.2944
Turn_0	FOO_INTER_BEA2_PEP1_126_122_a42c0a_positive_2.png	0.2715
Turn_0	OFF_INTER_LPP0_WWO0_058_037_527322_positive_2.png	0.2062
Turn_0	FOO_INTER_LIM0_CHI0_067_071_2a6f55_negative_0.png	0.2501
Turn_0	FUN_INTER_MAR0_DIC0_048_047_fb3788_negative_0.png	0.2108
Turn_0	OTR_INTER_IKE0_PEG0_055_056_8c6bc0_negative_2.png	0.2589
Turn_0	FOO_INTRA_CHI1_CHI2_080_038_69ee9c_negative_2.png	0.2170
Turn_0	FOO_INTER_CAN0_PNT1_060_123_3d01ee_positive_1.png	0.2314
Turn_0	FOO_INTER_SED2_CFC1_284_094_2912ea_negative_1.png	0.2542
Turn_0	OFF_INTER_PPC0_RHS0_068_098_5098a3_negative_1.png	0.2356
